"2025-06-25 14:11:04","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 recent problems"
"2025-06-25 14:11:04","DEBUG","org.hibernate.SQL","
    select
        t1_0.id,
        t1_0.name 
    from
        tags t1_0"
"2025-06-25 14:11:04","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 tags"
"2025-06-25 14:11:04","INFO","c.a.a.c.mvc.MvcHomeController","Rendering view: home for user: anonymous"
"2025-06-25 14:11:15","INFO","c.a.a.c.mvc.MvcAuthController","Displaying login form"
"2025-06-25 14:11:17","DEBUG","org.hibernate.SQL","
    select
        u1_0.id,
        u1_0.created_at,
        u1_0.email,
        u1_0.password,
        u1_0.role,
        u1_0.username 
    from
        users u1_0 
    where
        u1_0.username=?"
"2025-06-25 14:11:17","DEBUG","org.hibernate.SQL","
    select
        u1_0.id,
        u1_0.created_at,
        u1_0.email,
        u1_0.password,
        u1_0.role,
        u1_0.username 
    from
        users u1_0 
    where
        u1_0.username=?"
"2025-06-25 14:11:18","INFO","c.a.a.c.mvc.MvcAuthController","Displaying login form"
"2025-06-25 14:11:24","DEBUG","org.hibernate.SQL","
    select
        u1_0.id,
        u1_0.created_at,
        u1_0.email,
        u1_0.password,
        u1_0.role,
        u1_0.username 
    from
        users u1_0 
    where
        u1_0.username=?"
"2025-06-25 14:11:24","DEBUG","org.hibernate.SQL","
    select
        u1_0.id,
        u1_0.created_at,
        u1_0.email,
        u1_0.password,
        u1_0.role,
        u1_0.username 
    from
        users u1_0 
    where
        u1_0.username=?"
"2025-06-25 14:11:24","INFO","c.a.a.c.mvc.MvcAuthController","Displaying login form"
"2025-06-25 14:11:35","DEBUG","org.hibernate.SQL","
    select
        u1_0.id,
        u1_0.created_at,
        u1_0.email,
        u1_0.password,
        u1_0.role,
        u1_0.username 
    from
        users u1_0 
    where
        u1_0.username=?"
"2025-06-25 14:11:35","DEBUG","org.hibernate.SQL","
    select
        u1_0.id,
        u1_0.created_at,
        u1_0.email,
        u1_0.password,
        u1_0.role,
        u1_0.username 
    from
        users u1_0 
    where
        u1_0.username=?"
"2025-06-25 14:11:35","INFO","c.a.a.c.mvc.MvcAuthController","Displaying login form"
"2025-06-25 14:11:39","INFO","c.a.a.c.mvc.MvcAuthController","Displaying signup form"
"2025-06-25 14:11:51","INFO","c.a.a.c.mvc.MvcAuthController","Processing signup request for username: string"
"2025-06-25 14:11:51","INFO","c.a.algonetapi.services.AuthService","Attempting to register user with username: string, email: string@gmail.com"
"2025-06-25 14:11:51","DEBUG","org.hibernate.SQL","
    select
        u1_0.id,
        u1_0.created_at,
        u1_0.email,
        u1_0.password,
        u1_0.role,
        u1_0.username 
    from
        users u1_0 
    where
        u1_0.username=?"
"2025-06-25 14:11:51","DEBUG","org.hibernate.SQL","
    select
        u1_0.id,
        u1_0.created_at,
        u1_0.email,
        u1_0.password,
        u1_0.role,
        u1_0.username 
    from
        users u1_0 
    where
        u1_0.email=?"
"2025-06-25 14:11:51","DEBUG","org.hibernate.SQL","
    select
        nextval('users_seq')"
"2025-06-25 14:11:51","INFO","c.a.algonetapi.services.AuthService","User registration successful: username=string, id=2"
"2025-06-25 14:11:51","DEBUG","org.hibernate.SQL","
    insert 
    into
        users
        (created_at, email, password, role, username, id) 
    values
        (?, ?, ?, ?, ?, ?)"
"2025-06-25 14:11:51","INFO","c.a.a.c.mvc.MvcAuthController","User registration successful for username: string"
"2025-06-25 14:11:51","INFO","c.a.a.c.mvc.MvcAuthController","Displaying login form"
"2025-06-25 14:11:55","DEBUG","org.hibernate.SQL","
    select
        u1_0.id,
        u1_0.created_at,
        u1_0.email,
        u1_0.password,
        u1_0.role,
        u1_0.username 
    from
        users u1_0 
    where
        u1_0.username=?"
"2025-06-25 14:11:55","INFO","c.a.a.c.mvc.MvcHomeController","Accessing home page, user: string"
"2025-06-25 14:11:55","DEBUG","c.a.a.services.ProblemService","Fetching problems with authors with pagination: page=0, size=6"
"2025-06-25 14:11:55","DEBUG","org.hibernate.SQL","
    select
        p1_0.id,
        p1_0.author_id,
        a1_0.id,
        a1_0.created_at,
        a1_0.email,
        a1_0.password,
        a1_0.role,
        a1_0.username,
        p1_0.body,
        p1_0.created_at,
        p1_0.memory_limit,
        p1_0.restrictions,
        p1_0.time_limit,
        p1_0.title 
    from
        problems p1_0 
    join
        users a1_0 
            on a1_0.id=p1_0.author_id 
    order by
        p1_0.created_at desc,
        p1_0.created_at desc 
    fetch
        first ? rows only"
"2025-06-25 14:11:55","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 recent problems"
"2025-06-25 14:11:55","DEBUG","org.hibernate.SQL","
    select
        t1_0.id,
        t1_0.name 
    from
        tags t1_0"
"2025-06-25 14:11:55","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 tags"
"2025-06-25 14:11:55","INFO","c.a.a.c.mvc.MvcHomeController","Rendering view: dashboard for user: string"
"2025-06-25 14:11:58","DEBUG","c.a.a.services.ProblemService","Fetching problems with authors with pagination: page=0, size=10"
"2025-06-25 14:11:58","DEBUG","org.hibernate.SQL","
    select
        p1_0.id,
        p1_0.author_id,
        a1_0.id,
        a1_0.created_at,
        a1_0.email,
        a1_0.password,
        a1_0.role,
        a1_0.username,
        p1_0.body,
        p1_0.created_at,
        p1_0.memory_limit,
        p1_0.restrictions,
        p1_0.time_limit,
        p1_0.title 
    from
        problems p1_0 
    join
        users a1_0 
            on a1_0.id=p1_0.author_id 
    order by
        p1_0.created_at desc,
        p1_0.created_at desc 
    fetch
        first ? rows only"
"2025-06-25 14:12:00","INFO","c.a.a.c.mvc.MvcProblemViewController","Accessing problem creation form, user: string"
"2025-06-25 14:12:00","DEBUG","c.a.a.c.mvc.MvcProblemViewController","User string has role: USER, has uploader permissions: false"
"2025-06-25 14:12:00","WARN","c.a.a.c.mvc.MvcProblemViewController","User string without proper permissions trying to access problem creation"
"2025-06-25 14:12:00","INFO","c.a.a.c.mvc.MvcHomeController","Accessing home page, user: string"
"2025-06-25 14:12:00","DEBUG","c.a.a.services.ProblemService","Fetching problems with authors with pagination: page=0, size=6"
"2025-06-25 14:12:00","DEBUG","org.hibernate.SQL","
    select
        p1_0.id,
        p1_0.author_id,
        a1_0.id,
        a1_0.created_at,
        a1_0.email,
        a1_0.password,
        a1_0.role,
        a1_0.username,
        p1_0.body,
        p1_0.created_at,
        p1_0.memory_limit,
        p1_0.restrictions,
        p1_0.time_limit,
        p1_0.title 
    from
        problems p1_0 
    join
        users a1_0 
            on a1_0.id=p1_0.author_id 
    order by
        p1_0.created_at desc,
        p1_0.created_at desc 
    fetch
        first ? rows only"
"2025-06-25 14:12:00","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 recent problems"
"2025-06-25 14:12:00","DEBUG","org.hibernate.SQL","
    select
        t1_0.id,
        t1_0.name 
    from
        tags t1_0"
"2025-06-25 14:12:00","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 tags"
"2025-06-25 14:12:00","INFO","c.a.a.c.mvc.MvcHomeController","Rendering view: dashboard for user: string"
"2025-06-25 14:12:50","INFO","c.a.a.c.mvc.MvcHomeController","Accessing home page, user: string"
"2025-06-25 14:12:50","DEBUG","c.a.a.services.ProblemService","Fetching problems with authors with pagination: page=0, size=6"
"2025-06-25 14:12:50","DEBUG","org.hibernate.SQL","
    select
        p1_0.id,
        p1_0.author_id,
        a1_0.id,
        a1_0.created_at,
        a1_0.email,
        a1_0.password,
        a1_0.role,
        a1_0.username,
        p1_0.body,
        p1_0.created_at,
        p1_0.memory_limit,
        p1_0.restrictions,
        p1_0.time_limit,
        p1_0.title 
    from
        problems p1_0 
    join
        users a1_0 
            on a1_0.id=p1_0.author_id 
    order by
        p1_0.created_at desc,
        p1_0.created_at desc 
    fetch
        first ? rows only"
"2025-06-25 14:12:50","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 recent problems"
"2025-06-25 14:12:50","DEBUG","org.hibernate.SQL","
    select
        t1_0.id,
        t1_0.name 
    from
        tags t1_0"
"2025-06-25 14:12:50","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 tags"
"2025-06-25 14:12:50","INFO","c.a.a.c.mvc.MvcHomeController","Rendering view: dashboard for user: string"
"2025-06-25 14:12:53","INFO","c.a.a.c.mvc.MvcHomeController","Accessing home page, user: anonymous"
"2025-06-25 14:12:53","DEBUG","c.a.a.services.ProblemService","Fetching problems with authors with pagination: page=0, size=6"
"2025-06-25 14:12:53","DEBUG","org.hibernate.SQL","
    select
        p1_0.id,
        p1_0.author_id,
        a1_0.id,
        a1_0.created_at,
        a1_0.email,
        a1_0.password,
        a1_0.role,
        a1_0.username,
        p1_0.body,
        p1_0.created_at,
        p1_0.memory_limit,
        p1_0.restrictions,
        p1_0.time_limit,
        p1_0.title 
    from
        problems p1_0 
    join
        users a1_0 
            on a1_0.id=p1_0.author_id 
    order by
        p1_0.created_at desc,
        p1_0.created_at desc 
    fetch
        first ? rows only"
"2025-06-25 14:12:53","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 recent problems"
"2025-06-25 14:12:53","DEBUG","org.hibernate.SQL","
    select
        t1_0.id,
        t1_0.name 
    from
        tags t1_0"
"2025-06-25 14:12:53","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 tags"
"2025-06-25 14:12:53","INFO","c.a.a.c.mvc.MvcHomeController","Rendering view: home for user: anonymous"
"2025-06-25 14:12:54","INFO","c.a.a.c.mvc.MvcAuthController","Displaying login form"
"2025-06-25 14:12:57","DEBUG","org.hibernate.SQL","
    select
        u1_0.id,
        u1_0.created_at,
        u1_0.email,
        u1_0.password,
        u1_0.role,
        u1_0.username 
    from
        users u1_0 
    where
        u1_0.username=?"
"2025-06-25 14:12:57","INFO","c.a.a.c.mvc.MvcHomeController","Accessing home page, user: string"
"2025-06-25 14:12:57","DEBUG","c.a.a.services.ProblemService","Fetching problems with authors with pagination: page=0, size=6"
"2025-06-25 14:12:57","DEBUG","org.hibernate.SQL","
    select
        p1_0.id,
        p1_0.author_id,
        a1_0.id,
        a1_0.created_at,
        a1_0.email,
        a1_0.password,
        a1_0.role,
        a1_0.username,
        p1_0.body,
        p1_0.created_at,
        p1_0.memory_limit,
        p1_0.restrictions,
        p1_0.time_limit,
        p1_0.title 
    from
        problems p1_0 
    join
        users a1_0 
            on a1_0.id=p1_0.author_id 
    order by
        p1_0.created_at desc,
        p1_0.created_at desc 
    fetch
        first ? rows only"
"2025-06-25 14:12:57","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 recent problems"
"2025-06-25 14:12:57","DEBUG","org.hibernate.SQL","
    select
        t1_0.id,
        t1_0.name 
    from
        tags t1_0"
"2025-06-25 14:12:57","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 tags"
"2025-06-25 14:12:57","INFO","c.a.a.c.mvc.MvcHomeController","Rendering view: dashboard for user: string"
"2025-06-25 14:12:59","INFO","c.a.a.c.mvc.MvcProblemViewController","Accessing problem creation form, user: string"
"2025-06-25 14:12:59","DEBUG","c.a.a.c.mvc.MvcProblemViewController","User string has role: UPLOADER, has uploader permissions: true"
"2025-06-25 14:12:59","DEBUG","org.hibernate.SQL","
    select
        t1_0.id,
        t1_0.name 
    from
        tags t1_0"
"2025-06-25 14:12:59","DEBUG","c.a.a.c.mvc.MvcProblemViewController","Retrieved 0 tags for problem creation form"
"2025-06-25 14:12:59","INFO","c.a.a.c.mvc.MvcProblemViewController","Displaying problem creation form for user: string"
"2025-06-25 14:13:00","INFO","c.a.a.c.mvc.MvcHomeController","Accessing home page, user: string"
"2025-06-25 14:13:00","DEBUG","c.a.a.services.ProblemService","Fetching problems with authors with pagination: page=0, size=6"
"2025-06-25 14:13:00","DEBUG","org.hibernate.SQL","
    select
        p1_0.id,
        p1_0.author_id,
        a1_0.id,
        a1_0.created_at,
        a1_0.email,
        a1_0.password,
        a1_0.role,
        a1_0.username,
        p1_0.body,
        p1_0.created_at,
        p1_0.memory_limit,
        p1_0.restrictions,
        p1_0.time_limit,
        p1_0.title 
    from
        problems p1_0 
    join
        users a1_0 
            on a1_0.id=p1_0.author_id 
    order by
        p1_0.created_at desc,
        p1_0.created_at desc 
    fetch
        first ? rows only"
"2025-06-25 14:13:00","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 recent problems"
"2025-06-25 14:13:00","DEBUG","org.hibernate.SQL","
    select
        t1_0.id,
        t1_0.name 
    from
        tags t1_0"
"2025-06-25 14:13:00","DEBUG","c.a.a.c.mvc.MvcHomeController","Retrieved 0 tags"
"2025-06-25 14:13:00","INFO","c.a.a.c.mvc.MvcHomeController","Rendering view: dashboard for user: string"
